求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
6740-8120-8835,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,北海道,正社員,salAB,公開中,21,1,4.8%,￥25,￥25,0,0,0.0%,￥0
6740-8120-8836,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,北海道,正社員,salAB,公開中,15,1,6.7%,￥25,￥25,0,0,0.0%,￥0
6740-8120-8837,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,福島県,正社員,salAB,公開中,21,2,9.5%,￥25,￥50,0,0,0.0%,￥0
6740-8120-8838,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,福島県,正社員,salAB,公開中,17,1,5.9%,￥25,￥25,0,0,0.0%,￥0
6740-8120-8840,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,埼玉県,正社員,salAB,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
6740-8120-8842,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,埼玉県,正社員,salAB,公開中,26,1,3.9%,￥25,￥25,0,0,0.0%,￥0
6740-8120-8843,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8844,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8846,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8847,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8848,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8850,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8851,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8852,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8853,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8854,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8856,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8860,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8861,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8862,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8863,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6740-8120-8869,通信やデジタル好き集まれ！/未経験大歓迎/福利厚生充実/連休取得率97%sal241201,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
