求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
8008-2645-0a4i,接客スキルで旅行をサポート！トラベルカウンター業務に挑戦しませんか！sal50110,非公開,福岡県,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a4l,接客スキルで旅行をサポート！トラベルカウンター業務に挑戦しませんか！sal50110,非公開,熊本県,正社員,salAB,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a4o,接客スキルで旅行をサポート！トラベルカウンター業務に挑戦しませんか！sal50110,非公開,福岡県,正社員,salAB,公開中,21,3,14.3%,￥25,￥75,0,0,0.0%,￥0
8008-2645-0a4q,接客スキルで旅行をサポート！トラベルカウンター業務に挑戦しませんか！sal50110,非公開,大分県,正社員,salAB,公開中,21,4,19.1%,￥25,￥100,0,0,0.0%,￥0
8008-2645-0a4w,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a51,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a5o,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a5s,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a5u,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a5v,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,神奈川県,正社員,salAB,公開中,3,1,33.3%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0a5z,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,宮城県,正社員,salAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a61,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,京都府,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a63,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大阪府,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a69,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,北海道,正社員,salAB,公開中,30,1,3.3%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0a6c,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,宮城県,正社員,salAB,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a6g,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,宮城県,正社員,salAB,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a6i,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福島県,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a6k,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,群馬県,正社員,salAB,公開中,11,3,27.3%,￥25,￥75,0,0,0.0%,￥0
8008-2645-0a70,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a74,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0a9e,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0abg,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0abj,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,20,1,5.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0abs,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0abw,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,千葉県,正社員,salAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ac2,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,神奈川県,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ac3,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,神奈川県,正社員,salAB,公開中,2,2,100.0%,￥25,￥50,0,1,0.0%,￥0
8008-2645-0ac7,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,神奈川県,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0acb,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,静岡県,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0acc,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,静岡県,正社員,salAB,公開中,7,1,14.3%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0acd,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,静岡県,正社員,salAB,公開中,20,1,5.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ace,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,愛知県,正社員,salAB,公開中,0,1,0.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0acj,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,愛知県,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0acr,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,愛知県,正社員,salAB,公開中,4,1,25.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ad3,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大阪府,正社員,salAB,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ad9,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大阪府,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ada,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大阪府,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ade,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大阪府,正社員,salAB,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adg,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,京都府,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adi,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,京都府,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adj,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,兵庫県,正社員,salAB,公開中,5,1,20.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0adk,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,兵庫県,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adl,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,兵庫県,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ado,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,岡山県,正社員,salAB,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adp,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,広島県,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adq,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,広島県,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adr,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,広島県,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adu,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adx,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0adz,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ae2,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,11,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ae3,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ae4,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,熊本県,正社員,salAB,公開中,15,2,13.3%,￥25,￥50,0,0,0.0%,￥0
8008-2645-0ae7,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,福岡県,正社員,salAB,公開中,10,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ae9,思い出を未来につなぐ仕事！お客様に寄り添う思い出買取カウンセラー募集sal50110,非公開,大分県,正社員,salAB,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aeb,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0af1,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0af3,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0af6,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0af7,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0afa,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0afc,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0afd,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,東京都,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0afi,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,宮城県,正社員,salAB,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0afq,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,北海道,正社員,salAB,公開中,24,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0afz,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,宮城県,正社員,salAB,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ag0,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,宮城県,正社員,salAB,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ag2,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,福島県,正社員,salAB,公開中,21,2,9.5%,￥25,￥50,0,0,0.0%,￥0
8008-2645-0ag4,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,埼玉県,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ag5,未経験歓迎！お客様の大切な品物に心を込めて対応する思い出買取スタッフ募集sal50110,非公開,埼玉県,正社員,salAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ag9,20代活躍/寮社宅付/材料開発エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aga,20代活躍/寮社宅付/構造設計エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agb,20代活躍/寮社宅付/光学設計エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0agf,20代活躍/寮社宅付/フロントエンドエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agg,20代活躍/寮社宅付/サーバーサイドエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agi,20代活躍/寮社宅付/ネットワークエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agj,20代活躍/寮社宅付/クラウドエンジニア（AWS/Azure）NTiteA,非公開,東京都,正社員,iteAA,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agk,20代活躍/寮社宅付/セキュリティエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agl,20代活躍/寮社宅付/データベースエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agm,20代活躍/寮社宅付/モバイルアプリエンジニアNTiteA,非公開,東京都,正社員,iteAA,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agp,20代活躍/寮社宅付/分析エンジニア（HPLC・GC）NTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agr,20代活躍/寮社宅付/品質管理（QC）エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ags,20代活躍/寮社宅付/医薬品開発エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,9,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agt,20代活躍/寮社宅付/材料分析エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agu,20代活躍/寮社宅付/食品分析エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agv,20代活躍/寮社宅付/環境化学エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agw,20代活躍/寮社宅付/再生医療エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,6,2,33.3%,￥25,￥50,0,0,0.0%,￥0
8008-2645-0agx,20代活躍/寮社宅付/バイオインフォマティクスエンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agy,20代活躍/寮社宅付/化粧品研究開発エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0agz,20代活躍/寮社宅付/医療機器フィールドエンジニアNTmanuA,非公開,東京都,正社員,manufaAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ah2,20代活躍/寮社宅付/AV機器フィールドエンジニアNTmanuA,非公開,東京都,正社員,manufaAB,公開中,7,1,14.3%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ah3,20代活躍/寮社宅付/カスタマーサポートエンジニアNTmanuA,非公開,東京都,正社員,manufaAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ah7,20代活躍/寮社宅付/鉄道・交通システムフィールドエンジニアNTmanuA,非公開,東京都,正社員,manufaAB,公開中,10,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ah9,20代活躍/寮社宅付/建築施工管理エンジニアNTconsA,非公開,東京都,正社員,constAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aha,20代活躍/寮社宅付/土木施工管理エンジニアNTconsA,非公開,東京都,正社員,constAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahb,20代活躍/寮社宅付/設備施工管理（空調・電気）NTconsA,非公開,東京都,正社員,constAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahc,20代活躍/寮社宅付/プラント施工管理NTconsA,非公開,東京都,正社員,constAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahd,20代活躍/寮社宅付/内装施工管理エンジニアNTconsA,非公開,東京都,正社員,constAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahe,20代活躍/寮社宅付/太陽光発電施工管理NTconsA,非公開,東京都,正社員,constAB,公開中,3,1,33.3%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ahf,20代活躍/寮社宅付/通信インフラ施工管理NTconsA,非公開,東京都,正社員,constAB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahg,20代活躍/寮社宅付/リノベーション施工管理NTconsA,非公開,東京都,正社員,constAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahh,20代活躍/寮社宅付/海外建設プロジェクトマネージャーNTconsA,非公開,東京都,正社員,constAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahi,20代活躍/寮社宅付/スマートシティ施工管理NTconsA,非公開,東京都,正社員,constAB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahk,20代活躍/寮社宅付/NC加工プログラマーNTdesA,非公開,東京都,正社員,desAA,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aho,20代活躍/寮社宅付/航空機械エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aht,20代活躍/寮社宅付/回路設計エンジニア（アナログ/デジタル）NTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahv,20代活躍/寮社宅付/通信機器設計エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ahw,20代活躍/寮社宅付/組込ソフト開発エンジニア（電気系）NTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ai1,20代活躍/寮社宅付/家電電気設計エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ai4,20代活躍/寮社宅付/振動・音響解析エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ai6,20代活躍/寮社宅付/シミュレーションエンジニア（MATLAB/Simulink）NTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ai8,20代活躍/寮社宅付/材料応力解析エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aib,20代活躍/寮社宅付/航空宇宙解析エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aig,20代活躍/寮社宅付/工場レイアウト設計エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aii,20代活躍/寮社宅付/スマート工場推進エンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aim,"20代活躍/寮社宅付/機械設計リーダー（3D CAD・PL経験者）NTdesA",非公開,東京都,正社員,desAA,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aip,20代活躍/寮社宅付/産業機械設計エンジニア（シニアクラス）NTdesA,非公開,東京都,正社員,desAA,公開中,4,2,50.0%,￥25,￥50,0,0,0.0%,￥0
8008-2645-0ait,20代活躍/寮社宅付/パワーエレクトロニクスエンジニア（上級）NTdesA,非公開,東京都,正社員,desAA,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aiw,20代活躍/寮社宅付/CAE解析プロジェクトマネージャーNTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aiy,20代活躍/寮社宅付/振動・音響シミュレーションエンジニアNTdesA,非公開,東京都,正社員,desAA,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aj1,20代活躍/寮社宅付/グローバル生産技術マネージャーNTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aj2,20代活躍/寮社宅付/スマート工場推進エンジニア（IoT/DX）NTdesA,非公開,東京都,正社員,desAA,公開中,8,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aja,20代活躍/寮社宅付/建築施工管理マネージャーNTconsA,非公開,東京都,正社員,constAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajb,20代活躍/寮社宅付/プラント施工管理（シニアクラス）NTconsA,非公開,東京都,正社員,constAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajc,20代活躍/寮社宅付/土木施工管理プロジェクトリーダーNTconsA,非公開,東京都,正社員,constAB,公開中,40,1,2.5%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ajd,20代活躍/寮社宅付/スマートシティ施工管理責任者NTconsA,非公開,東京都,正社員,constAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajj,20代活躍/寮社宅付/CAE解析エンジニア（強度・熱・流体）NTdesA,非公開,東京都,正社員,desAA,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajk,20代活躍/寮社宅付/材料開発エンジニア（シニアクラス）NTdesA,非公開,東京都,正社員,desAA,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajm,20代活躍/寮社宅付/再生医療研究エンジニア（経験者歓迎）NTdesA,非公開,東京都,正社員,desAA,公開中,12,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajn,20代活躍/寮社宅付/組立エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajo,20代活躍/寮社宅付/加工エンジニア（金属・樹脂）NTmanuB,非公開,宮城県,正社員,manufaAC,公開中,11,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajp,20代活躍/寮社宅付/検査・品質保証エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajq,20代活躍/寮社宅付/半導体製造エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,24,1,4.2%,￥25,￥25,0,0,0.0%,￥0
8008-2645-0ajr,20代活躍/寮社宅付/自動車製造エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,13,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajs,20代活躍/寮社宅付/精密機器製造エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajt,20代活躍/寮社宅付/食品製造ラインエンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,21,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0aju,20代活躍/寮社宅付/医療機器製造エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,9,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajv,20代活躍/寮社宅付/クリーンルーム製造エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajw,20代活躍/寮社宅付/生産ラインオペレーションエンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,13,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajx,20代活躍/寮社宅付/機械設備メンテナンスエンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,6,0,0.0%,￥0,￥0,0,0,0.0%,￥0
8008-2645-0ajy,20代活躍/寮社宅付/電気設備保全エンジニアNTmanuB,非公開,宮城県,正社員,manufaAC,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
