求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
6076-6421-0164,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,埼玉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0165,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,埼玉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0167,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,埼玉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0168,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,千葉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0169,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,千葉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0172,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,神奈川県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0174,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,神奈川県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0176,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,東京都,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0179,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0181,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0182,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0183,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（ストーカー対策・調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0189,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,埼玉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0191,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,埼玉県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0197,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,神奈川県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0199,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,神奈川県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0202,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,東京都,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0203,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,福岡県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0204,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,福岡県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0206,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0209,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0210,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0211,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,愛知県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0212,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,愛知県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0214,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（財産調査など）～出張先での休暇可,非公開,愛知県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0215,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（雇用背景調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0216,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（雇用背景調査など）～出張先での休暇可,非公開,大阪府,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0219,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（雇用背景調査など）～出張先での休暇可,非公開,愛知県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0220,20代活躍中/全国各地への出張あり/探偵事務所の現地調査員（雇用背景調査など）～出張先での休暇可,非公開,愛知県,正社員,新規作成求人20230823,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0224,"20代活躍中/年間休日130日/探偵事務所の内勤営業/残業月平均～５H 以下",非公開,埼玉県,正社員,salAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0225,"20代活躍中/年間休日130日/探偵事務所の内勤営業/残業月平均～５H 以下",非公開,埼玉県,正社員,salAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
6076-6421-0228,"20代活躍中/年間休日130日/探偵事務所の内勤営業/残業月平均～５H 以下",非公開,神奈川県,正社員,salAB,公開中,8,1,12.5%,￥25,￥25,0,0,0.0%,￥0
