求人番号,求人タイトル,勤務先名,勤務地,雇用形態,キャンペーン名,ステータス,表示回数,クリック数,クリック率,平均クリック単価,費用,応募数,アクション数,応募率,応募単価
2543-5797-2310,医療系ITサービスのサポート事務/20代活躍中/年間休日130日,非公開,福岡県,正社員,boAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2311,医療系ITサービスのサポート事務/20代活躍中/年間休日130日,非公開,福岡県,正社員,boBB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2312,医療系ITサービスのサポート事務/20代活躍中/年間休日130日,非公開,大阪府,正社員,boAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2320,医療系ITサービスのサポート事務/20代活躍中/年間休日130日,非公開,愛知県,正社員,boBB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2325,オーダーメイド家具の受付事務/20代活躍中/年間休日130日,非公開,埼玉県,正社員,boAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2331,オーダーメイド家具の受付事務/20代活躍中/年間休日130日,非公開,神奈川県,正社員,boAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2336,オーダーメイド家具の受付事務/20代活躍中/年間休日130日,非公開,東京都,正社員,boAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2337,オーダーメイド家具の受付事務/20代活躍中/年間休日130日,非公開,東京都,正社員,boAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2427,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,東京都,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2429,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,東京都,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2432,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,東京都,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2433,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,福岡県,正社員,serBB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2435,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,大阪府,正社員,salAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2436,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2437,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2438,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2441,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,愛知県,正社員,serBB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2442,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,愛知県,正社員,serBB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2443,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,愛知県,正社員,serAB,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2444,ブランド時計アドバイザー/20代活躍中/接客スキルに自信のある方,非公開,愛知県,正社員,serBB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2445,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,1,1,100.0%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2446,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,7,2,28.6%,￥25,￥50,0,0,0.0%,￥0
2543-5797-2448,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,3,1,33.3%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2450,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,千葉県,正社員,serAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2452,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,神奈川県,正社員,serAB,公開中,12,1,8.3%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2454,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,神奈川県,正社員,serAB,公開中,17,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2455,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,神奈川県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2456,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,神奈川県,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2457,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2458,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2462,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,東京都,正社員,serAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2463,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,東京都,正社員,serAB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2464,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,福岡県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2467,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,大阪府,正社員,serAB,公開中,6,1,16.7%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2468,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,大阪府,正社員,serAB,公開中,7,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2469,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,大阪府,正社員,serAB,公開中,6,1,16.7%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2470,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,大阪府,正社員,serAB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2471,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2472,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,愛知県,正社員,serBB,公開中,3,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2473,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,愛知県,正社員,serBB,公開中,6,2,33.3%,￥25,￥50,0,0,0.0%,￥0
2543-5797-2474,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,愛知県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2475,フラワーショップの販売職/20代活躍中/完全週休二日制,非公開,愛知県,正社員,serBB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2476,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2478,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2479,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2480,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,埼玉県,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2481,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,千葉県,正社員,serAB,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2482,PC専門スタッフ（家電量販店）/20代活躍中/完全週休二日制,非公開,千葉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2584,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2586,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2587,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2588,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,福岡県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2589,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,福岡県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2591,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2592,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2595,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2596,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,愛知県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2598,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,愛知県,正社員,serBB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2599,コンセプトホテルのコンシェルジュ/20代活躍中/社宅寮付き,非公開,愛知県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2601,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,埼玉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2602,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,埼玉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2604,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,埼玉県,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2606,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,千葉県,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2608,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,神奈川県,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2609,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,神奈川県,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2610,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,神奈川県,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2612,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2615,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,東京都,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2617,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,東京都,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2618,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,東京都,正社員,serAB,公開中,1,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2619,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,福岡県,正社員,serBB,公開中,5,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2620,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,福岡県,正社員,serBB,公開中,4,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2621,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2622,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,大阪府,正社員,boAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2623,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,大阪府,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2624,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2626,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,大阪府,正社員,serAB,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2627,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,愛知県,正社員,serBB,公開中,3,1,33.3%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2628,隠れ家カフェの企画運営スタッフ/20代活躍中/人事、企画等のキャリアも用意,非公開,愛知県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2634,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,埼玉県,正社員,上位KYDD20231118（接客販売）,公開中,0,0,0.0%,￥0,￥0,0,0,0.0%,￥0
2543-5797-2635,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,埼玉県,正社員,serAB,公開中,2,1,50.0%,￥25,￥25,0,0,0.0%,￥0
2543-5797-2640,ネットカフェの店舗運営スタッフ/20代活躍中/系列店割引あり,非公開,神奈川県,正社員,serAB,公開中,2,0,0.0%,￥0,￥0,0,0,0.0%,￥0
